2532700,1639400,1079500,36736,23529,14996,159.96,108.2,80.617,4.00E-10
2368900,1557100,1014600,34948,22401,14317,154.51,104.42,75.115,4.29E-10
2560700,1668500,1088300,37330,23700,15075,155.67,103.55,73.098,3.96E-10
1549600,1048700,709330,33363,21619,13906,159.06,109.84,83.744,6.66E-10
2619900,1700000,1118200,38531,24681,15769,161.53,105.19,72.186,3.87E-10
5080100,3317500,2201200,79726,50262,31776,297.48,187.51,126.42,2.00E-10
1343000,879280,578130,21066,13680,8836.7,117.5,86.879,68.014,7.57E-10
2307500,1504200,995650,35204,22601,14474,161.91,111.53,84.566,4.42E-10
3362300,2164300,1420700,51963,33066,21012,205.5,130.84,89.858,3.01E-10
2184700,1431900,936870,32816,21051,13472,145.07,97.761,70.104,4.65E-10
1967700,1296500,859530,30278,19545,12516,144.59,101.22,75.337,5.21E-10
2349300,1532600,1010600,35734,23020,14710,156.42,105.21,75.091,4.34E-10
2798700,1831000,1190400,39954,25520,16221,166.02,109.92,77.245,3.62E-10
1773100,1232400,848540,32390,20927,13408,151.67,105.12,80.343,6.10E-10
2373000,1539700,1009300,33946,21828,13906,152.09,103.23,74.666,4.28E-10
2975500,1987600,1315600,46760,29884,19023,196.05,129.46,93.38,3.43E-10
2056900,1332100,876800,30282,19488,12471,143.38,100.12,74.614,4.93E-10
5934800,3871600,2575200,94247,59865,37780,350.64,219.64,146.56,1.71E-10
4676200,3077300,1999800,68190,43358,27296,252.95,159.66,108.13,2.17E-10
2687800,1754100,1151300,40051,25704,16393,173.57,116.59,86.163,3.77E-10
2155300,1412200,919470,32197,20711,13255,154.37,108.52,83.75,4.70E-10
2287900,1475700,969360,33043,21163,13541,149.12,102.36,75.178,4.42E-10
1350500,881230,580890,20702,13349,8587.4,107.66,77.289,60.86,7.54E-10
2355400,1533200,1018600,36206,23304,14913,161.22,108.48,80.301,4.32E-10
4180300,2744100,1774200,59000,37268,23538,218.73,138.26,94.248,2.42E-10
5755800,3710100,2514000,94340,60009,37934,351.21,218.73,144.07,1.76E-10
3075900,1972900,1300600,43123,27529,17452,179.94,119.93,87.717,3.29E-10
2420100,1586400,1034300,35244,22550,14360,149.58,99.119,69.572,4.20E-10
3457700,2288500,1515700,55022,34690,22054,218.35,140.09,97.267,2.96E-10
1960900,1272400,837400,29092,18646,11937,141.24,100.82,76.458,5.17E-10
4704100,3022000,2010900,69470,43343,27271,253.37,159.85,108.57,2.15E-10
1671500,1126500,761080,27871,18292,11760,136.43,94.713,70.096,6.39E-10
933040,630230,425130,18633,12252,8013.5,108.7,78.132,61.469,1.14E-09
1408700,956470,652040,25034,16241,10505,125.87,89.419,67.836,7.39E-10
5198600,3501900,2316100,78739,49722,31357,280.01,175.12,117.05,1.96E-10
7961500,5235300,3715100,144470,92855,58725,511.38,314.66,204.32,1.29E-10
2196500,1426700,940320,30219,19271,12250,129.8,89.276,65.681,4.62E-10
1860100,1224300,798660,26825,17214,11012,120.39,84.68,63.796,5.46E-10
1650500,1083300,710360,23725,15304,9810.1,120.58,88.142,68.424,6.19E-10
1464700,958000,629850,21126,13624,8704.8,103.11,73.91,58.127,6.95E-10
2718600,1791900,1175300,39094,24873,15815,163.79,112.23,84.709,3.74E-10
2260600,1484800,977130,32275,20649,13145,136.07,92.247,66.916,4.49E-10
1695400,1106800,724290,23968,15399,9842.7,118.37,86.215,66.967,6.00E-10
2070100,1356500,893370,29813,19070,12188,130.21,89.128,65.299,4.91E-10
1682100,1102300,719140,24441,15747,10087,115.03,81.089,61.226,6.05E-10
2325800,1508900,1001800,32780,20904,13285,140.79,96.12,70.065,4.37E-10
1838100,1201400,789380,26519,17069,10912,119.31,83.866,63.296,5.52E-10
1970100,1296200,852150,28827,18478,11808,132.11,92.216,68.632,5.16E-10
2630400,1709800,1135300,37167,23744,15052,152.26,100.55,70.426,3.87E-10
2686800,1752600,1160300,38833,24879,15882,172.67,118.35,89.263,3.78E-10
1945000,1294400,853610,29640,19074,12184,133.7,92.827,68.802,5.26E-10
1696500,1147400,778830,28746,18564,11930,133.46,92.359,68.239,6.21E-10
1708200,1110100,727600,24279,15553,9953.3,113.88,81.803,62.765,5.93E-10
1375700,897300,590680,19627,12630,8088.8,97.184,70.235,56.118,7.38E-10
2011400,1325200,869530,29414,18906,12079,138.4,97.589,73.392,5.06E-10
1738800,1149800,758380,27151,17577,11318,137.21,98.962,75.688,5.88E-10
2140800,1399500,925230,31080,19845,12661,135.52,93,68.249,4.75E-10
1586700,1046900,696320,24077,15504,9917.8,110.89,78.115,60.66,6.49E-10
1504300,983080,647500,22183,14331,9192.2,110.71,81.764,64.124,6.76E-10
2309700,1507600,998400,33931,21759,13914,153.1,105.3,77.161,4.40E-10
1926200,1254600,823620,26630,17037,10840,123.5,88.133,67.337,5.27E-10
1848700,1212500,805270,27093,17381,11111,122.41,85.094,63.432,5.54E-10
2307900,1517400,1004500,33458,21402,13617,147.14,101.03,74.074,4.43E-10
2185900,1423800,944740,31386,20069,12789,138.79,95.977,71.119,4.65E-10
2321000,1512700,999790,33518,21503,13736,152.02,105.29,80.71,4.37E-10
2434400,1596200,1050200,35517,22791,14545,159.38,108.94,82.298,4.17E-10
1703700,1210500,840640,33205,21465,13738,151.15,102.65,74.239,6.37E-10
1777100,1166200,762160,25582,16466,10530,124.25,89.036,68.136,5.71E-10
2075200,1359200,899010,30360,19488,12448,138.52,95.746,70.764,4.91E-10
2195000,1449100,956010,32313,20693,13185,144.07,99.138,73.081,4.66E-10
1774700,1175300,773390,26232,16842,10773,120.2,83.699,62.486,5.77E-10
1934000,1265500,836670,28315,18165,11612,127.84,88.375,65.539,5.27E-10
2197600,1428600,944200,31192,20024,12751,137.72,94.452,69.353,4.62E-10
2094200,1375000,896110,29417,18876,12047,138.44,98.609,74.991,4.84E-10
1903900,1254100,833660,28379,18256,11685,137.61,98.468,74.914,5.38E-10
1707500,1157900,781820,27960,17969,11503,133.34,94.894,72.28,6.11E-10
1986300,1305700,855550,28554,18373,11720,130.69,91.121,67.983,5.12E-10
1791900,1166600,772130,26533,17076,10921,125.77,89.094,67.667,5.68E-10
1785300,1185400,779830,27175,17460,11165,131.93,94.786,72.524,5.72E-10
1981100,1290500,851050,28447,18290,11670,129.02,89.974,67.242,5.12E-10
2340800,1527700,1004800,33237,21222,13522,146.93,101.38,74.94,4.34E-10
1635100,1100700,731180,25127,16133,10316,110.05,73.198,53.527,6.42E-10
1805900,1184300,781610,26755,17245,11074,119.52,82.243,60.607,5.63E-10
1595800,1124000,803890,33414,21562,13848,150.38,104,76.576,6.64E-10
2765900,1804700,1193800,38914,24933,15832,144.32,95.416,67.422,3.67E-10
1701700,1136100,754510,26929,17476,11245,115.26,78.162,58.508,6.08E-10
1666800,1087900,706830,23229,14873,9497.7,99.835,70.372,55.024,6.08E-10
1612800,1076700,711820,25139,16234,10429,112.29,78.716,60.753,6.36E-10
1440200,960490,645560,22681,14541,9287.4,94.934,65.723,50.657,7.19E-10
5975100,3902300,2673400,91913,58661,36709,296.78,182.91,120.69,1.71E-10
5786400,3765900,2592800,90028,56567,35621,295.54,183.29,121.93,1.76E-10
1488000,979180,651160,22526,14509,9320,106.81,76.901,60.597,6.86E-10
2522000,1640300,1078100,34732,21963,13931,130.34,86.96,62.041,4.02E-10
1323000,867040,574260,20136,13044,8395.9,102.88,76.045,61.313,7.69E-10
1938400,1280900,837330,28883,18544,11865,119.32,81.57,59.802,5.24E-10
1740900,1127800,744990,24528,15752,10059,101.82,69.599,52.694,5.83E-10
1474000,955230,626840,20726,13331,8537.8,96.696,69.679,55.369,6.88E-10
1495000,1008500,674440,24255,15610,10026,105.62,72.736,55.532,6.96E-10
2098400,1377500,897530,29614,18953,12093,121.58,84.178,62.756,4.83E-10
5030800,3348100,2253300,77772,49388,31281,268.61,169.13,114.86,2.03E-10
3433000,2219400,1473400,46691,29626,18698,167.92,109.97,76.393,2.95E-10
1461500,966990,637780,22128,14318,9188.9,104.84,75.812,60.421,7.01E-10
2066800,1353600,885920,29420,18826,12015,118.21,80.178,58.379,4.91E-10
1963700,1292500,844140,27868,17836,11372,114.85,78.588,59.437,5.17E-10
5390500,3631400,2381200,78256,49310,31111,258.62,160.93,107.89,1.89E-10
2446200,1597700,1056800,35706,23082,14729,143.7,96.988,70.023,4.15E-10
767970,576410,425970,20883,13676,8866.6,98.993,68.357,52.282,1.75E-09
3169500,2070700,1365300,43617,27916,17684,161.27,105.89,73.959,3.20E-10
1628100,1063800,692740,23391,15015,9610.6,100.33,69.083,52.816,6.24E-10
1665500,1098000,716580,24276,15708,10081,118.23,87.301,68.391,6.10E-10
1513100,992910,650410,22127,14234,9121,98.913,69.76,54.564,6.72E-10
2400600,1588100,1044000,35306,22633,14425,141.42,96.159,69.813,4.24E-10
1283800,844890,551260,18624,12025,7726.8,97.628,73.692,60.296,7.92E-10
6.09E-07,9.28E-07,1.41E-06,0.000041345,0.000064297,0.00010033,0.0086569,0.011721,0.014945,2.45E-10
6121400,4069100,2727400,93089,59062,37245,311.46,193.54,129,1.66E-10
2340400,1519500,1005500,33466,21412,13665,136,93.37,68.825,4.33E-10
5864500,3820200,2638400,92067,58439,36800,312.13,195.77,132.21,1.74E-10
1888600,1235700,818620,27560,17734,11334,121.51,86.218,65.574,5.39E-10
1818600,1204800,788870,27019,17404,11131,116.37,81.771,61.809,5.60E-10
3816800,2490400,1619900,54805,34585,21783,190.52,120.8,83.313,2.65E-10
1594800,1036000,683880,22698,14620,9355.5,103.65,74.561,59.142,6.37E-10
1999400,1307800,866290,29575,18975,12140,128.96,90.894,68.675,5.09E-10
2568600,1708400,1152700,39407,25150,16025,157.3,106.08,76.36,4.10E-10
1582700,1043100,692350,23589,15155,9722.8,112.59,81.904,63.424,6.47E-10
2112100,1397300,916500,30873,19775,12628,128.73,89.265,66.453,4.81E-10
867290,567470,374550,16658,10907,7088.8,80.989,57.155,44.916,1.18E-09
1497300,972460,640470,21803,14091,9042,96.642,66.503,50.736,6.78E-10
1629300,1063900,691530,22446,14300,9091.5,87.467,58.337,43.386,6.23E-10
1730800,1123600,734950,23661,15132,9648.7,93.955,62.77,46.679,5.86E-10
2778900,1828300,1202800,39156,24787,15719,149.13,100.41,72.369,3.67E-10
2630500,1731700,1138100,37752,24143,15388,149.39,101.46,73.865,3.86E-10
1752500,1133000,741930,24060,15468,9864.5,97.784,65.952,49.562,5.78E-10
6898900,4585300,3074100,91037,56999,35827,238.56,146.98,101.42,1.48E-10
2118500,1379900,905970,27767,17740,11291,93.403,63.597,50.173,4.79E-10
2153700,1396700,915670,27657,17651,11200,93.555,65.544,53.099,4.71E-10
1576500,1042900,683740,21927,14044,8979.9,85.236,62.721,52.686,6.49E-10
2328600,1503600,987730,29819,18970,12041,98.597,68.311,54.738,4.35E-10
1721400,1123600,738790,23688,15213,9713.5,94.106,69.563,58.036,5.91E-10
2164900,1411300,927370,29231,18692,11907,101.37,70.776,56.853,4.70E-10
2159600,1416300,932330,29229,18750,11927,106.51,76.203,61.769,4.71E-10
1686700,1118600,728750,23058,14777,9420.3,85.597,61.763,51.275,6.06E-10
1255100,824170,541880,17972,11580,7442.8,75.55,57.648,49.527,8.11E-10
166560,145500,127880,21098,14066,9222.6,75.971,50.086,38.338,1.54E-08
1400600,933530,608870,19988,12852,8204.4,69.61,49.416,40.797,7.36E-10
2400900,1587600,1037400,33196,21285,13574,112.94,77.573,60.931,4.24E-10
1258400,831440,543380,18040,11642,7487.6,78.987,60.376,51.724,8.12E-10
2446100,1594700,1048600,32611,20825,13235,111.03,77.169,61.49,4.15E-10
1736200,1134800,740740,22952,14699,9359.2,77.155,53.622,43.234,5.84E-10
2154700,1416500,929450,28437,18137,11530,96.644,67.46,54.299,4.73E-10
6288500,4262100,2777400,81457,51513,32265,219.94,136.7,95.575,1.62E-10
1585900,1037800,678950,21469,13760,8775.1,80.752,59.638,50.188,6.41E-10
2079300,1354500,885870,26875,17156,10894,92.762,65.456,53.275,4.88E-10
6186100,4169100,2730900,80010,50282,31515,210.15,130.12,90.784,1.65E-10
6881000,4567700,3093900,92302,58233,36605,244.04,150.49,103.81,1.49E-10
2202900,1442600,946570,29220,18682,11868,101.95,72.021,58.246,4.62E-10
1981000,1316800,864670,27156,17396,11049,88.891,60.811,48.402,5.16E-10
1713100,1128200,734850,23595,15133,9652,89.623,65.276,54.308,5.94E-10
1747800,1142700,741790,23029,14728,9376.5,79.511,56.773,46.8,5.80E-10
3947200,2577000,1698200,49327,31139,19573,141.23,92.423,67.098,2.57E-10
1403500,928230,603200,19216,12318,7886.7,77.714,58.28,49.236,7.29E-10
1606400,1065700,702680,22295,14259,9097.9,91.536,68.177,57.124,6.43E-10
6772300,4511400,3027100,90813,57134,35963,243.91,152.24,106.55,1.51E-10
1562100,1035600,677360,21585,13801,8778.7,73.444,52.03,42.788,6.58E-10
6997400,4644600,3156200,94839,59845,37623,247.63,151.87,104.04,1.47E-10
7319500,5034200,3319700,100960,63505,39874,266.32,164.04,112.71,1.40E-10
2488900,1635900,1071900,33284,21213,13457,112.73,78.645,62.718,4.08E-10
1543800,1013900,659420,20789,13319,8488.4,80.657,60.09,50.71,6.60E-10
2060500,1354900,897550,28493,18231,11620,100.44,70.372,56.606,4.98E-10
2603800,1694000,1112600,33459,21273,13455,108.16,74.292,58.494,3.90E-10
1766400,1153600,753600,23661,15147,9635.3,81.72,58.461,48.144,5.75E-10
2306500,1499600,982540,29830,19027,12078,98.546,67.904,53.999,4.40E-10
6529100,4400400,2894200,84074,53106,33360,216.36,132.59,91.077,1.56E-10
4661900,3091000,2016500,58330,36727,23081,159.11,101.54,71.308,2.18E-10
1571600,1030300,677730,22015,14173,9046.1,87.857,64.874,54.362,6.50E-10
1958900,1282200,839540,26356,16862,10723,94.716,68.076,55.82,5.18E-10
2025600,1317500,862630,26130,16644,10556,89.619,63.684,52.216,5.01E-10
874550,562360,363490,15169,10559,7119.3,69.02,46.912,36.966,1.16E-09
2026900,1329700,878330,28035,17984,11477,97.505,68.042,54.757,5.02E-10
2022400,1325100,872910,27814,17846,11374,100.37,71.143,57.712,5.03E-10
2276800,1509300,989730,32325,20750,13269,109.73,74.427,58.046,4.47E-10
1910200,1255600,825290,25907,16587,10577,95.083,67.78,55.409,5.33E-10
1699600,1118000,727610,23205,14908,9536.5,86.554,61.736,50.734,5.98E-10
1625400,1106500,736800,24570,15757,10040,86.641,60.798,49.442,6.49E-10
1589400,1029300,674040,21165,13535,8623.2,75.993,55.248,46.139,6.38E-10
1828000,1203400,782640,24928,15977,10192,95.488,69.793,57.762,5.56E-10
2123300,1381000,904580,27611,17676,11211,94.609,66.095,53.351,4.77E-10
1912800,1250300,821760,25333,16187,10277,88.458,62.715,51.28,5.32E-10
2398200,1574200,1029200,31749,20188,12869,107.04,74.184,58.967,4.23E-10
1662600,1086500,708690,22542,14401,9161.8,80.179,58.03,48.263,6.13E-10
1878000,1229100,801400,24631,15724,10010,91.553,65.825,54.082,5.40E-10
1620800,1054400,686870,20894,13327,8457.2,69.061,48.178,39.191,6.26E-10
1538700,1008800,658060,21369,13741,8783.2,88.172,65.427,55.133,6.60E-10
2048500,1347600,887770,26733,16981,10743,89.297,61.138,48.489,4.99E-10
1613600,1060100,695860,22871,14696,9399.5,100.56,74.851,62.433,6.31E-10
1456600,948870,617320,19849,12765,8173.8,93.145,71.074,60.393,6.96E-10
2015700,1316500,861230,26331,16847,10698,100.49,71.176,57.649,5.03E-10
3499800,2296900,1489700,43317,27478,17278,143.86,97.32,72.442,2.90E-10
2042500,1340300,875760,27292,17473,11130,104.63,73.609,58.977,4.97E-10
1488200,973700,633360,20380,13068,8360,81.694,58.949,48.476,6.82E-10
3630600,2379900,1555500,45327,28656,18030,147.58,98.371,72.026,2.79E-10
7024300,4721700,3169600,95229,60118,37635,281.38,175.91,121.3,1.46E-10
2081200,1371200,896820,28206,17984,11446,105.61,73.238,57.901,4.89E-10
1926300,1267400,828000,25979,16632,10585,100.05,70.888,57.469,5.28E-10
1713300,1119300,723850,22252,14158,9000.4,84.301,60.447,49.856,5.92E-10
2138100,1387100,906030,27070,17207,10895,93.769,63.981,50.337,4.74E-10
2018700,1318000,859100,26092,16657,10572,95.706,66.39,52.899,5.02E-10
1671000,1086600,704870,21981,14085,8962.9,91.154,66.701,55.578,6.07E-10
1883900,1231100,801120,24533,15695,9958.1,90.928,63.421,50.869,5.38E-10
1407800,925810,601520,19564,12562,8016.8,85.536,64.118,54.295,7.22E-10
1841600,1215400,791000,25228,16144,10285,96.018,67.853,54.871,5.53E-10
2833000,1840400,1212200,36718,23322,14792,128.88,88.696,67.122,3.58E-10
1717300,1145200,748860,24615,15857,10114,102.7,74.467,61.1,5.99E-10
1689800,1108700,721990,23359,14942,9524.8,92.714,66.91,55.141,6.03E-10
2934900,1925100,1251200,36891,23370,14816,125.45,86.076,65.239,3.45E-10
1975700,1294100,842140,26284,16814,10710,107.12,78.267,64.349,5.13E-10
1860500,1207100,784030,23962,15393,9727.3,89.931,63.706,51.863,5.45E-10
7146200,4820900,3224200,97303,61327,38465,287.93,180.09,123.79,1.43E-10
1348700,880410,572760,18399,11836,7587.2,84.748,64.372,54.98,7.53E-10
1768700,1157400,748050,23488,15013,9580.6,94.385,68.364,56.413,5.73E-10
1836900,1198400,775290,24288,15574,9912.8,96.02,68.879,56.387,5.52E-10
1257900,828740,539340,17797,11443,7328.8,75.652,56.443,47.827,8.10E-10
1769500,1160400,749370,23336,14950,9525.3,95.564,69.954,58.033,5.73E-10
1739200,1125700,728910,22262,14216,9038.4,88.885,64.761,53.911,5.82E-10
1460200,953530,619120,19700,12632,8060.5,78.99,58.04,48.674,6.95E-10
1930300,1267100,836440,27118,17410,11131,116.39,86.985,70.383,5.27E-10
1275000,840090,553850,18380,11854,7610.2,84.153,63.671,54.449,8.04E-10
5573800,3704200,2466600,73223,46203,28996,219.89,139.62,98.821,1.83E-10
1025100,672860,438970,14011,8996.4,5763.5,62.943,48.461,42.307,9.93E-10
1709400,1126300,739820,24450,15748,10067,101.14,73.196,60.104,5.96E-10
2014000,1328100,868820,27364,17443,11085,98.689,68.435,54.382,5.05E-10
2357200,1539400,1004800,30687,19577,12444,112.52,77.757,61.138,4.30E-10
2248000,1464100,959590,29825,19024,12106,110.7,76.195,59.678,4.51E-10
7922700,5250500,3387100,91088,57319,35855,279.28,175.52,120.8,1.28E-10
1645100,1064300,689980,20535,13096,8326.5,85.252,61.594,50.891,6.16E-10
2153000,1391500,896760,25500,16205,10245,100.84,71.964,58.234,4.70E-10
1919700,1244800,803840,23960,15336,9754.1,99.564,72.195,59.463,5.27E-10
2297000,1485100,959690,27859,17703,11206,108,76.499,61.389,4.40E-10
2653100,1708000,1108100,31923,20254,12796,114.42,77.177,59.05,3.81E-10
1601000,1029800,665850,19263,12287,7820.9,81.086,59.66,49.767,6.31E-10
2216700,1433300,925320,27170,17272,10947,101.93,70.28,55.346,4.56E-10
1855100,1195400,773020,22206,14136,8950.2,81.829,57.155,45.606,5.45E-10
1531400,985800,638370,18670,11927,7591.4,80.964,61.125,51.974,6.60E-10
1760100,1140000,738950,22196,14194,9033,93.099,67.402,55.577,5.75E-10
1435000,926500,600280,17889,11418,7269.6,74.878,55.437,46.584,7.05E-10
1230100,802320,521150,16174,10380,6647.9,72.649,54.238,45.952,8.25E-10
1941500,1253300,807580,23747,15134,9596.9,94.814,67.557,54.925,5.21E-10
1686800,1083100,699860,20230,12881,8171.5,82.784,60.466,50.08,5.99E-10
2430500,1570000,1018600,29776,18918,11979,112.25,77.707,61.031,4.17E-10
1649800,1071500,695470,20971,13412,8514.2,92.436,69.631,58.729,6.14E-10
2407200,1553600,998540,28339,17980,11355,103.63,71.626,56.431,4.20E-10
16.4,1020000,576000,21100,11100,8980,80.2,54.4,40.2,4.20E-10
1382500,888580,572170,16548,10573,6732.1,71.747,53.79,45.754,7.31E-10
1814500,1172100,756850,22248,14186,9008.5,87.891,62.662,51.224,5.57E-10
1871800,1210700,783690,22597,14375,9095.7,85.06,59.674,48.105,5.40E-10
1853300,1195300,774230,22494,14327,9087.2,89.531,63.926,52.183,5.46E-10
1990000,1281600,825880,23526,14917,9413.4,84.369,57.214,44.587,5.08E-10
1904300,1214500,784960,22439,14323,9077.5,85.461,59.268,47.236,5.30E-10
2017300,1297600,836970,24064,15293,9674,89.853,62.372,49.695,5.01E-10
2428900,1567800,990790,29453,18753,11918,118.56,83.947,67.046,4.17E-10
1925200,1242200,803290,23419,14897,9417.9,86.864,60.03,47.659,5.25E-10
2260400,1463700,944350,27784,17712,11223,108.19,75.887,60.311,4.47E-10
2146100,1384800,895410,26186,16647,10565,98.984,68.083,53.397,4.71E-10
1893900,1222000,788410,22761,14474,9162.5,85.997,59.86,47.839,5.34E-10
1373800,887510,572980,17398,11157,7142.6,78.769,59.229,50.262,7.36E-10
2395200,1541200,995470,28518,18082,11443,102.93,69.717,53.837,4.22E-10
1467000,949070,613130,18363,11756,7501.6,76.692,55.948,46.469,6.90E-10
2097800,1350700,872210,25218,16030,10153,99.653,71.009,57.613,4.82E-10
1979500,1277600,826450,24290,15472,9806,98.521,71.245,58.364,5.11E-10
1368200,896200,582880,17838,11413,7290.1,78.331,58.679,49.722,7.43E-10
2753800,1781300,1144800,32230,20487,12965,113.89,75.673,56.929,3.67E-10
2156100,1389500,896090,25362,16084,10166,92.716,63.761,50.263,4.69E-10
1530000,987040,637170,18633,11892,7578.6,79.459,58.943,49.51,6.61E-10
1714500,1074500,687080,19104,12121,7670.1,68.028,47.304,37.851,5.89E-10
1390000,902520,584860,17545,11217,7145.8,79.652,61.109,52.52,7.29E-10
1430100,918040,591320,17786,11376,7251.8,82.471,63.392,54.4,7.07E-10
2392300,1547900,1000100,29085,18516,11709,106.66,72.363,55.979,4.23E-10
1926900,1239400,798130,22941,14564,9231.6,90.88,64.914,53.01,5.24E-10
2068500,1336300,864150,25128,15986,10135,97.804,69.014,55.595,4.89E-10
2634600,1702400,1097500,31276,19832,12543,113.92,77.45,59.868,3.84E-10
2315500,1494900,964720,27668,17604,11143,103.1,71.419,56.461,4.37E-10
1545000,1000100,642790,18933,12041,7658.3,77.543,57.297,48.1,6.55E-10
1643700,1062900,684470,20352,12977,8243.6,87.515,64.614,54.144,6.15E-10
1597000,1030600,661980,19014,12078,7656.5,69.656,48.905,39.508,6.33E-10
1658700,1080300,697740,20975,13412,8531.2,81.912,57.638,46.259,6.11E-10
