1 ,1 ,0 ,80 ,0.392 ,7.60 ,16.0 ,6.4 ,10.3250 ,0.439408683
2 ,1 ,0 ,82 ,0.392 ,7.55 ,15.8 ,6.4 ,10.3250 ,0.439408683
3 ,1 ,0 ,80 ,0.392 ,7.59 ,16.1 ,6.4 ,10.3250 ,0.439408683
4 ,1 ,0 ,81 ,0.392 ,7.30 ,18.5 ,6.4 ,10.3250 ,0.439408683
5,1 ,0,83.24695335,0.392,6.99,17,6.4,10.3250 ,0.439408683
6 ,1 ,0 ,79 ,0.364 ,7.99 ,18.0 ,6.4 ,10.3250 ,0.439408683
7,1 ,0,80.77247428,0.364,8.25,16.7,6.0 ,9.544117647,0.439408683
8,1 ,0,85.55438504,0.364,7.61,17,6.0 ,9.544117647,0.439408683
9,1 ,0,81.51088929,0.364,7.7,16,6.0 ,9.544117647,0.149804833
10,1 ,0,78.60719162,0.364,7.9,18,6.0 ,9.544117647,0.149804833
11,1 ,0,80.22298912,0.392,7.4,17,6.0 ,9.544117647,0.149804833
12,1 ,0,79.36909357,0.392,8.1,17.2,6.0 ,9.544117647,0.149804833
13,1 ,0,84.93033836,0.392,6.23,15.5,6,7.585714286,0.149804833
14,1 ,0,78.11368288,0.392,8.05,18.3,6.4,7.585714286,0.149804833
15,1 ,0,81.52729672,0.392,6.25,15.8,6.4,7.585714286,0.149804833
16,1 ,0,70.69954828,0.336,8.38,17.5,6.4,7.585714286,0.448090753
17,1 ,0,83.80421091,0.336,7.23,14,6.8,7.585714286,0.448090753
18,1 ,0,84.71170646,0.336,7.6,13,6.8,7.585714286,0.448090753
19,1 ,0,81.31938514,0.336,6.69,15.3,6.8,7.016216216,0.448090753
20,1 ,0,84.82169172,0.336,6.62,16.1,6.8,7.016216216,0.448090753
21,1 ,0,82.00322451,0.3808,6.52,15.1,6.8,7.016216216,0.448090753
22,1 ,0,81.86750428,0.3808,6.78,17,6.8,7.016216216,0.448090753
23,1 ,0,83.88309874,0.3808,6.85,15.9,6.8,7.016216216,0.463251812
24,1 ,0,79.45626768,0.3808,7.95,15.9,6.8,7.016216216,0.463251812
25,1 ,0,81.8978928,0.3808,7.45,15.1,6.8,12.82608696,0.463251812
26,1 ,0,76.72240803,0.3584,7.68,8.5,6.8,12.82608696,0.463251812
27,1 ,0,79.71770846,0.3584,7.05,16.8,6.4,12.82608696,0.463251812
28,1 ,0,80.25316456,0.3584,7.41,17,6.4,12.82608696,0.463251812
29,1 ,0,81.78137652,0.3584,7.86,15,6.4,12.82608696,0.463251812
30,1 ,0,80.6706692,0.3584,7.85,15.5,6.4,12.82608696,0.528486159
31,1 ,0,78.93107963,0.392,7.33,17,6.24,10.36486486,0.528486159
32,1 ,0,79.74038578,0.392,8.6,16,6.24,10.36486486,0.528486159
33,1 ,0,80.85731063,0.392,7.15,16,6.24,10.36486486,0.528486159
34,1 ,0,79.54230236,0.392,7.35,17,6.4,10.36486486,0.528486159
35,1 ,0,81.94568785,0.392,7.25,15.2,6.4,10.36486486,0.528486159
36,1 ,0,82.28772309,0.476,7.05,15.3,6.4,10.36486486,0.528486159
37,1 ,0,79.0936829,0.476,6.89,18,6.24,9.471052632,0.365471154
38,1 ,0,78.88055395,0.476,8.8,17,6.24,9.471052632,0.365471154
39,1 ,0,85.36721899,0.476,7.6,15,6.24,9.471052632,0.365471154
40,1 ,0,82.1076864,0.476,8.4,15.1,6.24,9.471052632,0.365471154
41,1 ,0,78.03372121,0.308,8.49,19,6,9.471052632,0.365471154
42,1 ,0,80.25790254,0.308,8.5,16.2,6,9.471052632,0.365471154
43,1 ,0,88.60804557,0.308,7.9,9.5,6,11.3575,0.365471154
44,1 ,0,82.87563955,0.308,8.75,14.3,6.4,11.3575,0.422480159
45,1 ,0,83.61678889,0.308,6.51,15,6.4,11.3575,0.422480159
46,1 ,0,83.70840812,0.3528,7.55,14,6.4,11.3575,0.422480159
47,1 ,0,80.07863696,0.3528,7.12,17,6.4,11.3575,0.422480159
48,1 ,0,84.13298073,0.3528,7.49,16,6.4,11.3575,0.422480159
49,1 ,0,80.12718601,0.3528,8.55,16,6.4,17.07894737,0.422480159
50,1 ,0,81.25907351,0.3528,6.85,15,6.4,17.07894737,0.422480159
51,1 ,0,81.52866242,0.3416,7.2,17,6.4,8.555,0.752366803
52,1 ,0,81.71701113,0.3416,6.9,17,6.4,8.555,0.752366803
53,1 ,0,80.91872792,0.3416,7.3,18,6.4,8.555,0.752366803
54,1 ,0,83.40336134,0.3416,7.2,15.9,6.4,8.555,0.752366803
55,1 ,0,80.67226891,0.3416,7,19,6.4,8.555,0.752366803
56,1 ,0,82.92682927,0.3864,7.5,16.1,6.4,8.555,0.752366803
57,1 ,0,82.35294118,0.3864,7,17,6.4,7.08,0.752366803
58,1 ,0,81.85255198,0.3864,7.7,18,6.4,7.08,1.125715686
59,1 ,0,81.10687023,0.3864,6.9,18.3,6.4,7.08,1.125715686
60,1 ,0,80.13468013,0.3864,8,18.5,6.4,7.08,1.125715686
61,1 ,0,82.53012048,0.28,7.5,16,6.24,7.08,1.125715686
62,1 ,0,82.60869565,0.28,7,17,6.24,7.08,1.125715686
63,1 ,0,84.00852878,0.28,7.2,16,6.24,6.719444444,1.125715686
64,1 ,0,83.84030418,0.28,6.3,16,6,6.719444444,1.125715686
65,1 ,0,80.49792531,0.28,9.4,19,6,6.719444444,1.012697628
66,1 ,0,83.19148936,0.336,6.7,16,6,6.719444444,1.012697628
67,1 ,0,81.53526971,0.336,7.2,17,6.4,6.719444444,1.012697628
68,1 ,0,83.2460733,0.336,7.8,16.1,6.4,6.719444444,1.012697628
69,1 ,0,79.08745247,0.336,7.2,19,6.4,9.353658537,1.012697628
70,1 ,0,81.01265823,0.336,7.3,18.1,6.4,9.353658537,1.012697628
71,1 ,0,80.75539568,0.28,7,18.1,6.4,9.353658537,1.012697628
72,1 ,0,81.34556575,0.28,6.2,17.9,6.4,9.353658537,1.008550584
73,1 ,0,81.80515759,0.28,8.8,17,6.4,9.353658537,1.008550584
74,1 ,0,82.05128205,0.28,8.3,17,6.4,9.353658537,1.008550584
75,1 ,0,81.1965812,0.28,7.5,17,6.4,8.623076923,1.008550584
76,1 ,0,78.71485944,0.336,7.7,17.4,6.4,8.623076923,1.008550584
77,1 ,0,82.72357724,0.336,8.5,21.3,7.2,8.623076923,1.008550584
78,1 ,0,81.04693141,0.336,7.6,18,7.2,8.623076923,1.008550584
79,1 ,0,82.0089955,0.336,8.2,17.9,7.2,8.623076923,1.067756917
80,1 ,0,79.76424361,0.336,9.5,19,7.2,8.623076923,1.067756917
81,1 ,0,81.24031008,0.336,7.5,17.5,6.4,9.5875,1.067756917
82,1 ,0,82.27194492,0.336,7.5,17.1,6.4,9.5875,1.067756917
83,1 ,0,82.10922787,0.336,6.5,17,6.4,9.5875,1.067756917
84,1 ,0,76.80525164,0.336,7,17.1,6,9.5875,1.067756917
85,1 ,0,82.72357724,0.336,7.4,17.9,6,9.5875,1.067756917
86,1 ,0,84.3803056,0.28,8,14.5,6,9.5875,1.065235294
87,1 ,0,82.12025316,0.28,7.3,17,6,13.93055556,1.065235294
88,1 ,0,83.67003367,0.28,7,15.9,6,13.93055556,1.065235294
89,1 ,0,81.86889819,0.28,8,17,6,13.93055556,1.065235294
90,1 ,0,88.441331,0.28,8.3,12,6,13.93055556,1.065235294
91,1 ,0,70.05813953,0.336,7.5,17,6.4,13.93055556,1.065235294
92,1 ,0,76.5743073,0.336,7.8,20.1,6.4,13.93055556,1.065235294
93,1 ,0,87.61904762,0.336,7,12.5,6.4,14.75,0.753357143
94,1 ,0,86.7219917,0.336,7.5,17,6.4,14.75,0.753357143
95,1 ,0,83.06569343,0.336,7.4,17,6.4,14.75,0.753357143
96,1 ,0,79.10085055,0.28,7.1,21,6.4,14.75,0.753357143
97,1 ,0,79.41567065,0.28,8,19,6.4,14.75,0.753357143
98,1 ,0,84.49197861,0.28,8.6,14,6.4,14.75,0.753357143
