1569700,1019800,658550,21981,14163,9062,108.34,76.065,58.738,6.46E-10,6.26E-10,6.12E-10,4.59E-10,4.48E-10,4.42E-10,9.39E-10,8.78E-10,7.56E-10,1571.9,642.67,261.43,0.22114,0.089797,0.036216,0.000010812,4.58E-06,2.11E-06,170150,113070,79270,1096.5,180.68,309.86,14.773,23.77,25.608,6.59E-10,6.40E-10,6.20E-10,4.67E-10,4.56E-10,4.49E-10,9.28E-10,7.96E-10,6.14E-10,1540,627.92,257.99,0.21725,0.088191,0.035635,0.000010932,5.05E-06,2.60E-06,8.16E-08,1.30E-07,2.02E-07,2.29E-06,1.23E-06,3.40E-06,0.0013115,0.0041877,0.0075219,12255000,7713400,4949800,436340,811190,294060,762.46,238.8,132.94,6.83E-07,1.05E-06,1.61E-06,0.000047189,0.000073115,0.00011394,0.0093806,0.013308,0.017163,-81.32,-81.95,-81.78,-86.89,-88.84,-91.63,-81.6,-71.24,-63.6,0.15266,0.14146,0.14447,0.05435,0.02017,0.02852,0.14773,0.33966,0.4963,6.55,7.07,6.92,18.4,49.58,35.06,6.77,2.94,2.01
1727200,1129700,739640,26294,17018,10922,130.6,92.632,70.039,5.88E-10,5.67E-10,5.47E-10,3.84E-10,3.73E-10,3.66E-10,7.77E-10,7.16E-10,6.21E-10,1724.8,709.06,292.59,0.26436,0.10788,0.043658,0.000013062,5.62E-06,2.58E-06,226780,160620,108120,1615.6,426.66,288.94,15.502,27.014,27.466,5.73E-10,5.50E-10,5.32E-10,3.81E-10,3.71E-10,3.65E-10,7.64E-10,6.54E-10,5.25E-10,1769.4,730.55,300.69,0.26646,0.1083,0.043867,0.000013282,0.000006152,3.05E-06,7.38E-08,1.17E-07,1.94E-07,2.27E-06,1.48E-06,2.42E-06,0.00089896,0.0031303,0.0055841,13558000,8563200,5147300,440170,675890,413270,1112.4,319.46,179.08,5.61E-07,8.61E-07,1.32E-06,0.000037334,0.000057733,0.000089851,0.0075742,0.010698,0.014187,-83.05,-82.19,-81.91,-86.65,-88.69,-91.64,-83.53,-73.38,-67.2,0.1219,0.13715,0.14208,0.05862,0.02285,0.02869,0.11337,0.29857,0.42034,8.2,7.29,7.04,17.06,43.76,34.85,8.82,3.35,2.38
4624500,3004500,1970200,66147,41361,25914,240.58,152.01,103.5,2.19E-10,2.12E-10,2.05E-10,1.52E-10,1.53E-10,1.55E-10,4.24E-10,4.17E-10,3.88E-10,4631.3,1892.8,779.5,0.66629,0.26211,0.1032,0.00002395,0.000009636,4.12E-06,497020,340700,286070,370.54,1398.7,2339.9,36.724,3.4377,9.4996,2.71E-10,2.61E-10,2.54E-10,1.95E-10,1.94E-10,1.93E-10,5.03E-10,4.93E-10,4.36E-10,3741.7,1538.9,630.37,0.51916,0.20686,0.082677,0.000020186,8.16E-06,3.66E-06,2.83E-08,5.00E-08,8.34E-08,1.52E-07,9.86E-07,4.01E-06,0.00051093,0.00034997,0.0018797,35275000,20004000,11990000,6598900,1014000,249350,1957.2,2857.4,532,2.78E-07,4.31E-07,6.52E-07,0.000019808,0.000031042,0.000049204,0.0050625,0.0078393,0.011138,-83.9,-82.54,-82.41,-89.2,-91.65,-94.69,-95.6,-87.17,-79.96,0.10681,0.13091,0.13327,0.0139,0.02876,0.08197,0.09805,0.04943,0.17708,9.36,7.64,7.5,71.94,34.78,12.2,10.2,20.23,5.65
5157300,3432200,2242300,80372,50808,32126,301.15,189.95,127.97,1.97E-10,1.86E-10,1.81E-10,1.25E-10,1.25E-10,1.25E-10,3.40E-10,3.34E-10,3.13E-10,5156.8,2157.7,884.73,0.80947,0.32204,0.128,0.000029852,0.000012022,5.11E-06,623800,446900,364850,1376.5,1378.6,2737,53.555,11.578,4.9941,1.93E-10,1.86E-10,1.76E-10,1.25E-10,1.25E-10,1.24E-10,3.28E-10,3.33E-10,3.12E-10,5253.8,2166.5,910.28,0.80881,0.32292,0.12926,0.000030898,0.000012081,5.13E-06,2.27E-08,3.77E-08,7.21E-08,1.19E-07,5.33E-07,2.66E-06,0.00058885,0.00031951,0.00029971,44020000,26521000,13861000,8400800,1874700,375540,1698.2,3129.7,3336.6,1.92E-07,2.94E-07,4.45E-07,0.000012368,0.00001955,0.000030963,0.0033061,0.0052525,0.0077991,-83.2,-82.85,-80.57,-89.38,-91.34,-94.84,-100.25,-93.45,-87.82,0.1192,0.1255,0.16602,0.0108,0.02331,0.08467,0.18091,0.06034,0.03801,8.39,7.97,6.02,92.63,42.9,11.81,5.53,16.57,26.31
2015600,1301200,853930,28854,18569,11888,132.65,91.306,67.197,5.03E-10,4.91E-10,4.72E-10,3.49E-10,3.41E-10,3.37E-10,7.61E-10,7.15E-10,6.37E-10,2018.1,819.09,338.75,0.29034,0.11774,0.047497,0.00001334,5.63E-06,2.51E-06,220450,156380,107580,1346.4,184.97,489.14,7.6875,21.513,23.902,5.04E-10,4.91E-10,4.71E-10,3.51E-10,3.44E-10,3.39E-10,7.63E-10,6.78E-10,5.57E-10,2012.3,818.59,339.66,0.28879,0.11687,0.047165,0.000013299,5.93E-06,2.87E-06,5.68E-08,8.99E-08,1.52E-07,1.61E-06,6.28E-07,3.41E-06,0.0004613,0.0026252,0.0053524,17593000,11125000,6591500,620630,1591500,293520,2167.8,380.92,186.83,5.14E-07,7.93E-07,1.21E-06,0.000035629,0.000055097,0.000085988,0.0076481,0.011077,0.015003,-83.29,-83.19,-82.49,-86.95,-89.18,-92.23,-86.25,-75.95,-68.71,0.11765,0.11938,0.13176,0.05327,0.01439,0.03886,0.0656,0.25031,0.38965,8.5,8.38,7.59,18.77,69.49,25.74,15.24,4,2.57
3516800,2270300,1499600,50185,31976,20226,200.89,131.72,94.374,2.88E-10,2.81E-10,2.69E-10,2.01E-10,1.98E-10,1.98E-10,5.03E-10,4.83E-10,4.33E-10,3524.6,1429.4,594.52,0.50546,0.20271,0.080646,0.000020184,8.32E-06,3.70E-06,352800,269470,196220,728.26,662.91,1536.7,14.249,10.661,18.942,2.83E-10,2.77E-10,2.64E-10,2.00E-10,1.98E-10,1.96E-10,4.99E-10,4.78E-10,4.14E-10,3580.4,1453.6,606.18,0.50785,0.20331,0.081584,0.000020354,8.41E-06,3.86E-06,2.89E-08,4.76E-08,8.73E-08,2.65E-07,6.43E-07,3.62E-06,0.00035547,0.00060301,0.0021121,34546000,21007000,11459000,3766700,1556100,276110,2813.2,1658.3,473.46,2.61E-07,4.09E-07,6.24E-07,0.000019119,0.000030253,0.000048041,0.0048839,0.0074747,0.010479,-84.28,-83.24,-82.44,-89.2,-91.48,-94.53,-94.45,-85.86,-78.91,0.10022,0.11855,0.13276,0.01402,0.02576,0.07925,0.07788,0.07239,0.1961,9.98,8.44,7.53,71.34,38.81,12.62,12.84,13.81,5.1
2814700,1823900,1196400,40069,25527,16270,171.46,115.45,85.361,3.60E-10,3.50E-10,3.37E-10,2.51E-10,2.48E-10,2.46E-10,5.87E-10,5.56E-10,4.88E-10,2821.2,1149.8,474.54,0.40346,0.16185,0.064939,0.000017271,0.000007229,3.28E-06,280100,196620,152280,1114.9,230.7,998.53,0.88902,18.197,23.929,3.60E-10,3.50E-10,3.34E-10,2.54E-10,2.49E-10,2.47E-10,5.90E-10,5.45E-10,4.51E-10,2821.3,1148.5,478.27,0.40006,0.16116,0.064708,0.000017185,7.38E-06,3.55E-06,3.59E-08,6.08E-08,1.07E-07,6.80E-07,3.71E-07,3.82E-06,0.00001846,0.0013895,0.0033081,27852000,16440000,9328200,1469700,2696900,261810,54170,719.69,302.29,3.60E-07,5.56E-07,8.48E-07,0.000025418,0.000039617,0.000062231,0.0058829,0.0087331,0.01178,-84.17,-83.88,-82.71,-88.49,-90.55,-93.5,-90.1,-80.72,-73.54,0.10217,0.10722,0.12799,0.02642,0.00967,0.06114,0.00166,0.16339,0.29553,9.79,9.33,7.81,37.85,103.39,16.36,603.39,6.12,3.38
1638300,1067400,693910,23704,15298,9834.4,117.49,84.27,64.77,6.19E-10,5.98E-10,5.81E-10,4.26E-10,4.15E-10,4.07E-10,8.67E-10,7.97E-10,6.87E-10,1638.7,671.99,275.12,0.2384,0.096985,0.039309,0.000011707,5.04E-06,2.33E-06,193590,127590,90336,1322.8,299.45,288.45,17.261,27.782,28.416,5.96E-10,5.77E-10,5.60E-10,4.17E-10,4.08E-10,4.00E-10,8.40E-10,7.06E-10,5.53E-10,1703.7,696.41,285.63,0.2433,0.098656,0.039977,0.00001208,5.70E-06,2.89E-06,6.88E-08,1.08E-07,1.83E-07,2.23E-06,1.25E-06,3.12E-06,0.0011917,0.0038091,0.0066528,14525000,9278300,5452500,449410,803170,320180,839.12,262.53,150.31,5.86E-07,8.97E-07,1.39E-06,0.000040809,0.000063403,0.00009878,0.0083526,0.011691,0.015281,-83.29,-83.12,-82.5,-87.05,-88.93,-91.84,-82.11,-71.34,-64.51,0.11766,0.12068,0.13169,0.05153,0.01872,0.03208,0.13867,0.33761,0.47675,8.5,8.29,7.59,19.41,53.43,31.17,7.21,2.96,2.1
1820700,1176300,767020,26092,16837,10788,127.8,90.381,68.455,5.56E-10,5.43E-10,5.26E-10,3.87E-10,3.77E-10,3.71E-10,7.94E-10,7.35E-10,6.41E-10,1823.4,740.96,304.28,0.26249,0.10674,0.043117,0.000012783,5.47E-06,2.49E-06,195370,134390,96494,1328.1,313.33,347.19,15.117,27.098,28.25,5.65E-10,5.49E-10,5.29E-10,3.93E-10,3.84E-10,3.77E-10,7.90E-10,6.74E-10,5.34E-10,1797.4,731.97,302.36,0.25787,0.10471,0.042455,0.000012846,5.97E-06,3.00E-06,6.19E-08,1.01E-07,1.71E-07,2.07E-06,1.17E-06,2.76E-06,0.00098277,0.0034005,0.0061377,16155000,9875500,5859400,484080,854610,362100,1017.5,294.08,162.93,5.67E-07,8.70E-07,1.35E-06,0.000039375,0.000060967,0.000094843,0.0079364,0.011186,0.014723,-83.61,-83.41,-82.66,-86.79,-88.8,-91.62,-82.76,-72.15,-65.21,0.11193,0.11554,0.12881,0.05614,0.02094,0.0282,0.1271,0.32204,0.46193,8.93,8.65,7.76,17.81,47.75,35.46,7.87,3.11,2.16
5204000,3443700,2261700,80839,51129,32176,300.2,188.97,127.25,1.95E-10,1.86E-10,1.79E-10,1.25E-10,1.24E-10,1.25E-10,3.41E-10,3.36E-10,3.14E-10,5199.1,2158.1,891.39,0.81424,0.32402,0.12817,0.000029751,0.000011958,0.000005085,664710,524960,382730,945.96,1700.2,2813.2,53.76,11.867,4.8234,1.92E-10,1.82E-10,1.75E-10,1.25E-10,1.25E-10,1.24E-10,3.29E-10,3.34E-10,3.14E-10,5271.7,2208.8,915.97,0.81464,0.32228,0.12948,0.000030836,0.000012022,5.10E-06,2.57E-08,4.44E-08,7.54E-08,1.15E-07,7.13E-07,2.79E-06,0.00059631,0.00032655,0.00029897,38947000,22507000,13267000,8667100,1401900,358970,1677,3062.3,3344.8,1.93E-07,2.91E-07,4.41E-07,0.00001237,0.000019405,0.000030787,0.0033063,0.0052559,0.0078024,-82.04,-81.3,-79.93,-89.46,-91.53,-94.95,-100.28,-93.56,-87.8,0.13991,0.15309,0.17761,0.00936,0.02679,0.08664,0.18145,0.06216,0.03839,7.15,6.53,5.63,106.83,37.32,11.54,5.51,16.09,26.05
1400100,917070,600930,21270,13728,8809.8,106.21,75.804,59.647,7.30E-10,7.01E-10,6.75E-10,4.74E-10,4.62E-10,4.54E-10,9.62E-10,8.93E-10,7.60E-10,1389.1,573.65,237.01,0.21387,0.087029,0.035213,0.000010542,4.50E-06,2.10E-06,241850,150150,99048,1267.7,285.9,262.17,18.073,26.548,28.109,7.17E-10,6.84E-10,6.64E-10,4.77E-10,4.65E-10,4.56E-10,9.37E-10,7.84E-10,5.92E-10,1414.8,587.4,240.98,0.21291,0.086412,0.035052,0.000010826,5.13E-06,2.70E-06,1.30E-07,1.90E-07,2.84E-07,2.92E-06,1.59E-06,3.41E-06,0.0016285,0.0046507,0.0079292,7721900,5271500,3517700,342850,627260,293270,614.05,215.02,126.12,7.30E-07,1.11E-06,0.000001697,0.000047655,0.000073732,0.00011495,0.0094612,0.013235,0.016813,-79.36,-80.14,-80.15,-86.6,-88.68,-91.69,-79.99,-69.28,-61.76,0.18783,0.17374,0.17366,0.05935,0.02305,0.02945,0.17648,0.37827,0.53705,5.32,5.76,5.76,16.85,43.39,33.95,5.67,2.64,1.86
1643000,1117900,741750,27721,17933,11496,126.39,86.007,62.437,6.55E-10,5.95E-10,5.59E-10,3.64E-10,3.54E-10,3.48E-10,7.98E-10,7.54E-10,6.81E-10,1549.1,675.83,286.25,0.27872,0.11368,0.045947,0.000012722,5.33E-06,2.35E-06,578280,337040,194340,1682.4,387.11,376.93,4.594,18.207,21.226,5.60E-10,5.28E-10,5.09E-10,3.58E-10,3.50E-10,3.44E-10,7.92E-10,7.18E-10,6.01E-10,1812.6,761.03,314.43,0.28324,0.115,0.046547,0.000012807,5.60E-06,2.66E-06,1.79E-07,2.31E-07,3.13E-07,0.000002062,1.06E-06,3.11E-06,0.00026132,0.0024198,0.0053819,5581400,4332400,3199900,484970,942030,321310,3826.8,413.26,185.81,4.94E-07,7.51E-07,1.15E-06,0.000033448,0.000052298,0.000081885,0.007673,0.011363,0.015757,-80.65,-80.64,-80.68,-87.51,-89.79,-92.82,-88.9,-78.81,-71.12,0.16463,0.16477,0.16408,0.04352,0.00368,0.04927,0.01913,0.19779,0.34202,6.07,6.07,6.09,22.98,271.91,20.3,52.28,5.06,2.92
5634200,3741400,2483000,93056,59180,37529,350.81,220.69,148.4,1.81E-10,1.72E-10,1.64E-10,1.08E-10,1.07E-10,1.07E-10,2.92E-10,2.88E-10,2.70E-10,5619.4,2334.9,975.1,0.93718,0.37513,0.14957,0.00003475,0.000013961,5.93E-06,789190,662400,468290,1777.5,1472.6,3069.7,63.703,14.96,4.5435,1.76E-10,1.66E-10,1.58E-10,1.09E-10,1.07E-10,1.07E-10,2.83E-10,2.87E-10,2.70E-10,5753,2425.4,1010.5,0.93477,0.37526,0.15004,0.000035899,0.000014023,5.93E-06,2.48E-08,4.40E-08,7.64E-08,1.75E-07,4.61E-07,0.00000229,0.00052251,0.00030501,0.00020845,40383000,22736000,13097000,5724200,2168600,436670,1913.8,3278.6,4797.3,1.77E-07,2.71E-07,4.03E-07,0.000010799,0.000016928,0.000026937,0.002855,0.0045389,0.0067515,-81.91,-81.14,-79.13,-88.75,-91.39,-94.77,-100.56,-93.81,-88.23,0.14221,0.15588,0.19209,0.0219,0.02433,0.08346,0.18635,0.06662,0.03099,7.03,6.42,5.21,45.66,41.1,11.98,5.37,15.01,32.27
1091600,759370,532980,21666,13999,9013.6,106.42,74.348,57.301,9.90E-10,8.89E-10,7.93E-10,4.66E-10,4.53E-10,4.44E-10,9.54E-10,8.96E-10,7.76E-10,1025.4,452.3,201.74,0.21763,0.088717,0.036035,0.000010631,4.49E-06,2.06E-06,394170,260430,171930,1613,457.93,198.55,13.649,22.871,25.035,8.09E-10,7.34E-10,6.84E-10,4.59E-10,4.48E-10,4.40E-10,9.36E-10,8.10E-10,6.28E-10,1254.2,547.81,233.86,0.22124,0.08965,0.036316,0.000010843,4.96E-06,0.000002548,0.000000278,3.81E-07,5.13E-07,3.11E-06,2.02E-06,2.63E-06,0.0011802,0.004094,0.0075991,3597200,2621600,1948700,321620,494220,379840,847.34,244.26,131.6,7.47E-07,1.11E-06,0.000001676,0.000044859,0.000069572,0.0001086,0.0093065,0.013364,0.01739,-74.9,-75.83,-76.51,-86.5,-88.69,-91.73,-83.02,-72.5,-64.43,0.26977,0.25241,0.23998,0.06111,0.02295,0.03028,0.1224,0.31534,0.47854,3.71,3.96,4.17,16.36,43.58,33.03,8.17,3.17,2.09
